population,run_id,sample,time_s,estimator,update_runtime_us
load_disturbance_fixed_nominal_observer,8,947,9.470000267028809,EKF,914.6
load_disturbance_fixed_nominal_observer,8,947,9.470000267028809,auxiliary_LSTM,1284.3
load_disturbance_fixed_nominal_observer,8,948,9.479999542236328,EKF,818.2
load_disturbance_fixed_nominal_observer,8,948,9.479999542236328,auxiliary_LSTM,1181.0
load_disturbance_fixed_nominal_observer,8,949,9.489999771118164,EKF,783.2
load_disturbance_fixed_nominal_observer,8,949,9.489999771118164,auxiliary_LSTM,1542.7
load_disturbance_fixed_nominal_observer,8,950,9.5,EKF,828.0
load_disturbance_fixed_nominal_observer,8,950,9.5,auxiliary_LSTM,1374.9
load_disturbance_fixed_nominal_observer,8,951,9.510000228881836,EKF,914.3
load_disturbance_fixed_nominal_observer,8,951,9.510000228881836,auxiliary_LSTM,1264.4
load_disturbance_fixed_nominal_observer,8,952,9.520000457763672,EKF,1011.1
load_disturbance_fixed_nominal_observer,8,952,9.520000457763672,auxiliary_LSTM,1060.5
load_disturbance_fixed_nominal_observer,8,953,9.529999732971191,EKF,817.4
load_disturbance_fixed_nominal_observer,8,953,9.529999732971191,auxiliary_LSTM,1202.5
load_disturbance_fixed_nominal_observer,8,954,9.539999961853027,EKF,754.0
load_disturbance_fixed_nominal_observer,8,954,9.539999961853027,auxiliary_LSTM,2005.5
load_disturbance_fixed_nominal_observer,8,955,9.550000190734863,EKF,941.0
load_disturbance_fixed_nominal_observer,8,955,9.550000190734863,auxiliary_LSTM,1984.6
load_disturbance_fixed_nominal_observer,8,956,9.5600004196167,EKF,775.3
load_disturbance_fixed_nominal_observer,8,956,9.5600004196167,auxiliary_LSTM,1860.7
load_disturbance_fixed_nominal_observer,8,957,9.569999694824219,EKF,802.6
load_disturbance_fixed_nominal_observer,8,957,9.569999694824219,auxiliary_LSTM,1701.5
load_disturbance_fixed_nominal_observer,8,958,9.579999923706055,EKF,818.5
load_disturbance_fixed_nominal_observer,8,958,9.579999923706055,auxiliary_LSTM,2014.2
load_disturbance_fixed_nominal_observer,8,959,9.59000015258789,EKF,788.0
load_disturbance_fixed_nominal_observer,8,959,9.59000015258789,auxiliary_LSTM,1859.4
load_disturbance_fixed_nominal_observer,8,960,9.600000381469727,EKF,761.5
load_disturbance_fixed_nominal_observer,8,960,9.600000381469727,auxiliary_LSTM,1112.7
load_disturbance_fixed_nominal_observer,8,961,9.609999656677246,EKF,719.9
load_disturbance_fixed_nominal_observer,8,961,9.609999656677246,auxiliary_LSTM,1207.6
load_disturbance_fixed_nominal_observer,8,962,9.619999885559082,EKF,709.6
load_disturbance_fixed_nominal_observer,8,962,9.619999885559082,auxiliary_LSTM,1703.1
load_disturbance_fixed_nominal_observer,8,963,9.630000114440918,EKF,1099.5
load_disturbance_fixed_nominal_observer,8,963,9.630000114440918,auxiliary_LSTM,1711.6
load_disturbance_fixed_nominal_observer,8,964,9.640000343322754,EKF,851.3
load_disturbance_fixed_nominal_observer,8,964,9.640000343322754,auxiliary_LSTM,1287.2
load_disturbance_fixed_nominal_observer,8,965,9.649999618530273,EKF,745.6
load_disturbance_fixed_nominal_observer,8,965,9.649999618530273,auxiliary_LSTM,1095.6
load_disturbance_fixed_nominal_observer,8,966,9.65999984741211,EKF,765.0
load_disturbance_fixed_nominal_observer,8,966,9.65999984741211,auxiliary_LSTM,1319.7
load_disturbance_fixed_nominal_observer,8,967,9.670000076293945,EKF,883.7
load_disturbance_fixed_nominal_observer,8,967,9.670000076293945,auxiliary_LSTM,1409.1
load_disturbance_fixed_nominal_observer,8,968,9.680000305175781,EKF,762.0
load_disturbance_fixed_nominal_observer,8,968,9.680000305175781,auxiliary_LSTM,1622.5
load_disturbance_fixed_nominal_observer,8,969,9.6899995803833,EKF,825.6
load_disturbance_fixed_nominal_observer,8,969,9.6899995803833,auxiliary_LSTM,1230.9
load_disturbance_fixed_nominal_observer,8,970,9.699999809265137,EKF,777.4
load_disturbance_fixed_nominal_observer,8,970,9.699999809265137,auxiliary_LSTM,1703.5
load_disturbance_fixed_nominal_observer,8,971,9.710000038146973,EKF,770.6
load_disturbance_fixed_nominal_observer,8,971,9.710000038146973,auxiliary_LSTM,1246.4
load_disturbance_fixed_nominal_observer,8,972,9.720000267028809,EKF,729.3
load_disturbance_fixed_nominal_observer,8,972,9.720000267028809,auxiliary_LSTM,1327.5
load_disturbance_fixed_nominal_observer,8,973,9.729999542236328,EKF,734.7
load_disturbance_fixed_nominal_observer,8,973,9.729999542236328,auxiliary_LSTM,1212.6
load_disturbance_fixed_nominal_observer,8,974,9.739999771118164,EKF,777.3
load_disturbance_fixed_nominal_observer,8,974,9.739999771118164,auxiliary_LSTM,2132.8
load_disturbance_fixed_nominal_observer,8,975,9.75,EKF,765.5
load_disturbance_fixed_nominal_observer,8,975,9.75,auxiliary_LSTM,1755.0
load_disturbance_fixed_nominal_observer,8,976,9.760000228881836,EKF,735.7
load_disturbance_fixed_nominal_observer,8,976,9.760000228881836,auxiliary_LSTM,1598.6
load_disturbance_fixed_nominal_observer,8,977,9.770000457763672,EKF,759.4
load_disturbance_fixed_nominal_observer,8,977,9.770000457763672,auxiliary_LSTM,2219.2
load_disturbance_fixed_nominal_observer,8,978,9.779999732971191,EKF,747.9
load_disturbance_fixed_nominal_observer,8,978,9.779999732971191,auxiliary_LSTM,1065.1
load_disturbance_fixed_nominal_observer,8,979,9.789999961853027,EKF,867.5
load_disturbance_fixed_nominal_observer,8,979,9.789999961853027,auxiliary_LSTM,1190.2
load_disturbance_fixed_nominal_observer,8,980,9.800000190734863,EKF,1432.0
load_disturbance_fixed_nominal_observer,8,980,9.800000190734863,auxiliary_LSTM,1144.8
load_disturbance_fixed_nominal_observer,8,981,9.8100004196167,EKF,883.2
load_disturbance_fixed_nominal_observer,8,981,9.8100004196167,auxiliary_LSTM,1145.5
load_disturbance_fixed_nominal_observer,8,982,9.819999694824219,EKF,863.7
load_disturbance_fixed_nominal_observer,8,982,9.819999694824219,auxiliary_LSTM,1167.6
load_disturbance_fixed_nominal_observer,8,983,9.829999923706055,EKF,724.3
load_disturbance_fixed_nominal_observer,8,983,9.829999923706055,auxiliary_LSTM,1238.9
load_disturbance_fixed_nominal_observer,8,984,9.84000015258789,EKF,897.0
load_disturbance_fixed_nominal_observer,8,984,9.84000015258789,auxiliary_LSTM,1189.1
load_disturbance_fixed_nominal_observer,8,985,9.850000381469727,EKF,762.1
load_disturbance_fixed_nominal_observer,8,985,9.850000381469727,auxiliary_LSTM,1179.9
load_disturbance_fixed_nominal_observer,8,986,9.859999656677246,EKF,751.4
load_disturbance_fixed_nominal_observer,8,986,9.859999656677246,auxiliary_LSTM,1136.6
load_disturbance_fixed_nominal_observer,8,987,9.869999885559082,EKF,844.9
load_disturbance_fixed_nominal_observer,8,987,9.869999885559082,auxiliary_LSTM,1250.3
load_disturbance_fixed_nominal_observer,8,988,9.880000114440918,EKF,713.5
load_disturbance_fixed_nominal_observer,8,988,9.880000114440918,auxiliary_LSTM,1147.9
load_disturbance_fixed_nominal_observer,8,989,9.890000343322754,EKF,752.7
load_disturbance_fixed_nominal_observer,8,989,9.890000343322754,auxiliary_LSTM,1237.7
load_disturbance_fixed_nominal_observer,8,990,9.899999618530273,EKF,724.4
load_disturbance_fixed_nominal_observer,8,990,9.899999618530273,auxiliary_LSTM,1218.7
load_disturbance_fixed_nominal_observer,8,991,9.90999984741211,EKF,732.2
load_disturbance_fixed_nominal_observer,8,991,9.90999984741211,auxiliary_LSTM,1644.9
load_disturbance_fixed_nominal_observer,8,992,9.920000076293945,EKF,713.1
load_disturbance_fixed_nominal_observer,8,992,9.920000076293945,auxiliary_LSTM,1242.5
load_disturbance_fixed_nominal_observer,8,993,9.930000305175781,EKF,710.0
load_disturbance_fixed_nominal_observer,8,993,9.930000305175781,auxiliary_LSTM,1587.3
load_disturbance_fixed_nominal_observer,8,994,9.9399995803833,EKF,862.5
load_disturbance_fixed_nominal_observer,8,994,9.9399995803833,auxiliary_LSTM,1415.4
load_disturbance_fixed_nominal_observer,8,995,9.949999809265137,EKF,798.1
load_disturbance_fixed_nominal_observer,8,995,9.949999809265137,auxiliary_LSTM,1387.4
load_disturbance_fixed_nominal_observer,8,996,9.960000038146973,EKF,729.7
load_disturbance_fixed_nominal_observer,8,996,9.960000038146973,auxiliary_LSTM,1277.4
load_disturbance_fixed_nominal_observer,8,997,9.970000267028809,EKF,807.8
load_disturbance_fixed_nominal_observer,8,997,9.970000267028809,auxiliary_LSTM,1381.8
load_disturbance_fixed_nominal_observer,8,998,9.979999542236328,EKF,810.1
load_disturbance_fixed_nominal_observer,8,998,9.979999542236328,auxiliary_LSTM,1382.9
load_disturbance_fixed_nominal_observer,8,999,9.989999771118164,EKF,756.2
load_disturbance_fixed_nominal_observer,8,999,9.989999771118164,auxiliary_LSTM,1389.9
load_disturbance_fixed_nominal_observer,8,1000,10.0,EKF,750.5
load_disturbance_fixed_nominal_observer,8,1000,10.0,auxiliary_LSTM,1283.7
load_disturbance_fixed_nominal_observer,8,1001,10.010000228881836,EKF,695.6
load_disturbance_fixed_nominal_observer,8,1001,10.010000228881836,auxiliary_LSTM,1292.9
load_disturbance_fixed_nominal_observer,8,1002,10.020000457763672,EKF,689.2
load_disturbance_fixed_nominal_observer,8,1002,10.020000457763672,auxiliary_LSTM,1249.5
load_disturbance_fixed_nominal_observer,8,1003,10.029999732971191,EKF,708.1
load_disturbance_fixed_nominal_observer,8,1003,10.029999732971191,auxiliary_LSTM,1267.4
load_disturbance_fixed_nominal_observer,8,1004,10.039999961853027,EKF,681.0
load_disturbance_fixed_nominal_observer,8,1004,10.039999961853027,auxiliary_LSTM,1294.4
load_disturbance_fixed_nominal_observer,8,1005,10.050000190734863,EKF,677.4
load_disturbance_fixed_nominal_observer,8,1005,10.050000190734863,auxiliary_LSTM,1264.1
load_disturbance_fixed_nominal_observer,8,1006,10.0600004196167,EKF,703.7
load_disturbance_fixed_nominal_observer,8,1006,10.0600004196167,auxiliary_LSTM,1141.3
load_disturbance_fixed_nominal_observer,8,1007,10.069999694824219,EKF,682.4
load_disturbance_fixed_nominal_observer,8,1007,10.069999694824219,auxiliary_LSTM,1217.8
load_disturbance_fixed_nominal_observer,8,1008,10.079999923706055,EKF,698.0
load_disturbance_fixed_nominal_observer,8,1008,10.079999923706055,auxiliary_LSTM,1172.0
load_disturbance_fixed_nominal_observer,8,1009,10.09000015258789,EKF,685.1
load_disturbance_fixed_nominal_observer,8,1009,10.09000015258789,auxiliary_LSTM,1230.2
load_disturbance_fixed_nominal_observer,8,1010,10.100000381469727,EKF,1079.6
load_disturbance_fixed_nominal_observer,8,1010,10.100000381469727,auxiliary_LSTM,1572.0
load_disturbance_fixed_nominal_observer,8,1011,10.109999656677246,EKF,993.5
load_disturbance_fixed_nominal_observer,8,1011,10.109999656677246,auxiliary_LSTM,1935.8
load_disturbance_fixed_nominal_observer,8,1012,10.119999885559082,EKF,754.1
load_disturbance_fixed_nominal_observer,8,1012,10.119999885559082,auxiliary_LSTM,1703.9
load_disturbance_fixed_nominal_observer,8,1013,10.130000114440918,EKF,772.7
load_disturbance_fixed_nominal_observer,8,1013,10.130000114440918,auxiliary_LSTM,1332.8
load_disturbance_fixed_nominal_observer,8,1014,10.140000343322754,EKF,918.0
load_disturbance_fixed_nominal_observer,8,1014,10.140000343322754,auxiliary_LSTM,1072.4
load_disturbance_fixed_nominal_observer,8,1015,10.149999618530273,EKF,780.0
load_disturbance_fixed_nominal_observer,8,1015,10.149999618530273,auxiliary_LSTM,1276.1
load_disturbance_fixed_nominal_observer,8,1016,10.15999984741211,EKF,759.7
load_disturbance_fixed_nominal_observer,8,1016,10.15999984741211,auxiliary_LSTM,1099.8
load_disturbance_fixed_nominal_observer,8,1017,10.170000076293945,EKF,707.5
load_disturbance_fixed_nominal_observer,8,1017,10.170000076293945,auxiliary_LSTM,2069.4
load_disturbance_fixed_nominal_observer,8,1018,10.180000305175781,EKF,803.0
load_disturbance_fixed_nominal_observer,8,1018,10.180000305175781,auxiliary_LSTM,1642.1
load_disturbance_fixed_nominal_observer,8,1019,10.1899995803833,EKF,777.9
load_disturbance_fixed_nominal_observer,8,1019,10.1899995803833,auxiliary_LSTM,1304.4
load_disturbance_fixed_nominal_observer,8,1020,10.199999809265137,EKF,714.0
load_disturbance_fixed_nominal_observer,8,1020,10.199999809265137,auxiliary_LSTM,1115.3
load_disturbance_fixed_nominal_observer,8,1021,10.210000038146973,EKF,937.6
load_disturbance_fixed_nominal_observer,8,1021,10.210000038146973,auxiliary_LSTM,1315.9
load_disturbance_fixed_nominal_observer,8,1022,10.220000267028809,EKF,782.7
load_disturbance_fixed_nominal_observer,8,1022,10.220000267028809,auxiliary_LSTM,1189.0
load_disturbance_fixed_nominal_observer,8,1023,10.229999542236328,EKF,861.3
load_disturbance_fixed_nominal_observer,8,1023,10.229999542236328,auxiliary_LSTM,992.0
load_disturbance_fixed_nominal_observer,8,1024,10.239999771118164,EKF,822.2
load_disturbance_fixed_nominal_observer,8,1024,10.239999771118164,auxiliary_LSTM,1320.1
load_disturbance_fixed_nominal_observer,8,1025,10.25,EKF,734.3
load_disturbance_fixed_nominal_observer,8,1025,10.25,auxiliary_LSTM,1637.8
load_disturbance_fixed_nominal_observer,8,1026,10.260000228881836,EKF,759.8
load_disturbance_fixed_nominal_observer,8,1026,10.260000228881836,auxiliary_LSTM,1550.6
load_disturbance_fixed_nominal_observer,8,1027,10.270000457763672,EKF,720.1
load_disturbance_fixed_nominal_observer,8,1027,10.270000457763672,auxiliary_LSTM,1402.9
load_disturbance_fixed_nominal_observer,8,1028,10.279999732971191,EKF,718.3
load_disturbance_fixed_nominal_observer,8,1028,10.279999732971191,auxiliary_LSTM,1306.8
load_disturbance_fixed_nominal_observer,8,1029,10.289999961853027,EKF,800.9
load_disturbance_fixed_nominal_observer,8,1029,10.289999961853027,auxiliary_LSTM,2414.5
load_disturbance_fixed_nominal_observer,8,1030,10.300000190734863,EKF,712.5
load_disturbance_fixed_nominal_observer,8,1030,10.300000190734863,auxiliary_LSTM,1235.8
load_disturbance_fixed_nominal_observer,8,1031,10.3100004196167,EKF,699.0
load_disturbance_fixed_nominal_observer,8,1031,10.3100004196167,auxiliary_LSTM,1007.9
load_disturbance_fixed_nominal_observer,8,1032,10.319999694824219,EKF,909.2
load_disturbance_fixed_nominal_observer,8,1032,10.319999694824219,auxiliary_LSTM,1128.6
load_disturbance_fixed_nominal_observer,8,1033,10.329999923706055,EKF,730.9
load_disturbance_fixed_nominal_observer,8,1033,10.329999923706055,auxiliary_LSTM,1266.8
load_disturbance_fixed_nominal_observer,8,1034,10.34000015258789,EKF,755.7
load_disturbance_fixed_nominal_observer,8,1034,10.34000015258789,auxiliary_LSTM,1436.9
load_disturbance_fixed_nominal_observer,8,1035,10.350000381469727,EKF,736.5
load_disturbance_fixed_nominal_observer,8,1035,10.350000381469727,auxiliary_LSTM,1201.1
load_disturbance_fixed_nominal_observer,8,1036,10.359999656677246,EKF,707.8
load_disturbance_fixed_nominal_observer,8,1036,10.359999656677246,auxiliary_LSTM,1474.4
load_disturbance_fixed_nominal_observer,8,1037,10.369999885559082,EKF,733.3
load_disturbance_fixed_nominal_observer,8,1037,10.369999885559082,auxiliary_LSTM,1053.2
load_disturbance_fixed_nominal_observer,8,1038,10.380000114440918,EKF,705.1
load_disturbance_fixed_nominal_observer,8,1038,10.380000114440918,auxiliary_LSTM,1079.0
load_disturbance_fixed_nominal_observer,8,1039,10.390000343322754,EKF,695.1
load_disturbance_fixed_nominal_observer,8,1039,10.390000343322754,auxiliary_LSTM,1287.0
load_disturbance_fixed_nominal_observer,8,1040,10.399999618530273,EKF,874.1
load_disturbance_fixed_nominal_observer,8,1040,10.399999618530273,auxiliary_LSTM,954.8
load_disturbance_fixed_nominal_observer,8,1041,10.40999984741211,EKF,775.0
load_disturbance_fixed_nominal_observer,8,1041,10.40999984741211,auxiliary_LSTM,1526.9
load_disturbance_fixed_nominal_observer,8,1042,10.420000076293945,EKF,714.2
load_disturbance_fixed_nominal_observer,8,1042,10.420000076293945,auxiliary_LSTM,1119.8
load_disturbance_fixed_nominal_observer,8,1043,10.430000305175781,EKF,711.9
load_disturbance_fixed_nominal_observer,8,1043,10.430000305175781,auxiliary_LSTM,907.1
load_disturbance_fixed_nominal_observer,8,1044,10.4399995803833,EKF,688.2
load_disturbance_fixed_nominal_observer,8,1044,10.4399995803833,auxiliary_LSTM,997.8
load_disturbance_fixed_nominal_observer,8,1045,10.449999809265137,EKF,682.5
load_disturbance_fixed_nominal_observer,8,1045,10.449999809265137,auxiliary_LSTM,1019.3
load_disturbance_fixed_nominal_observer,8,1046,10.460000038146973,EKF,702.5
load_disturbance_fixed_nominal_observer,8,1046,10.460000038146973,auxiliary_LSTM,1025.7
load_disturbance_fixed_nominal_observer,8,1047,10.470000267028809,EKF,686.0
load_disturbance_fixed_nominal_observer,8,1047,10.470000267028809,auxiliary_LSTM,943.8
load_disturbance_fixed_nominal_observer,8,1048,10.479999542236328,EKF,694.9
load_disturbance_fixed_nominal_observer,8,1048,10.479999542236328,auxiliary_LSTM,1106.6
load_disturbance_fixed_nominal_observer,8,1049,10.489999771118164,EKF,708.3
load_disturbance_fixed_nominal_observer,8,1049,10.489999771118164,auxiliary_LSTM,1115.1
load_disturbance_fixed_nominal_observer,8,1050,10.5,EKF,682.9
load_disturbance_fixed_nominal_observer,8,1050,10.5,auxiliary_LSTM,873.5
load_disturbance_fixed_nominal_observer,8,1051,10.510000228881836,EKF,718.3
load_disturbance_fixed_nominal_observer,8,1051,10.510000228881836,auxiliary_LSTM,998.7
load_disturbance_fixed_nominal_observer,8,1052,10.520000457763672,EKF,736.5
load_disturbance_fixed_nominal_observer,8,1052,10.520000457763672,auxiliary_LSTM,976.2
load_disturbance_fixed_nominal_observer,8,1053,10.529999732971191,EKF,697.0
load_disturbance_fixed_nominal_observer,8,1053,10.529999732971191,auxiliary_LSTM,839.1
load_disturbance_fixed_nominal_observer,8,1054,10.539999961853027,EKF,696.0
load_disturbance_fixed_nominal_observer,8,1054,10.539999961853027,auxiliary_LSTM,3516.8
load_disturbance_fixed_nominal_observer,8,1055,10.550000190734863,EKF,927.7
load_disturbance_fixed_nominal_observer,8,1055,10.550000190734863,auxiliary_LSTM,2027.4
load_disturbance_fixed_nominal_observer,8,1056,10.5600004196167,EKF,744.3
load_disturbance_fixed_nominal_observer,8,1056,10.5600004196167,auxiliary_LSTM,1078.4
load_disturbance_fixed_nominal_observer,8,1057,10.569999694824219,EKF,742.3
load_disturbance_fixed_nominal_observer,8,1057,10.569999694824219,auxiliary_LSTM,1386.2
load_disturbance_fixed_nominal_observer,8,1058,10.579999923706055,EKF,699.8
load_disturbance_fixed_nominal_observer,8,1058,10.579999923706055,auxiliary_LSTM,1254.3
load_disturbance_fixed_nominal_observer,8,1059,10.59000015258789,EKF,761.2
load_disturbance_fixed_nominal_observer,8,1059,10.59000015258789,auxiliary_LSTM,1909.1
load_disturbance_fixed_nominal_observer,8,1060,10.600000381469727,EKF,827.5
load_disturbance_fixed_nominal_observer,8,1060,10.600000381469727,auxiliary_LSTM,1106.8
load_disturbance_fixed_nominal_observer,8,1061,10.609999656677246,EKF,754.9
load_disturbance_fixed_nominal_observer,8,1061,10.609999656677246,auxiliary_LSTM,1111.6
load_disturbance_fixed_nominal_observer,8,1062,10.619999885559082,EKF,764.4
load_disturbance_fixed_nominal_observer,8,1062,10.619999885559082,auxiliary_LSTM,1185.0
load_disturbance_fixed_nominal_observer,8,1063,10.630000114440918,EKF,863.6
load_disturbance_fixed_nominal_observer,8,1063,10.630000114440918,auxiliary_LSTM,4617.9
load_disturbance_fixed_nominal_observer,8,1064,10.640000343322754,EKF,897.9
load_disturbance_fixed_nominal_observer,8,1064,10.640000343322754,auxiliary_LSTM,2787.5
load_disturbance_fixed_nominal_observer,8,1065,10.649999618530273,EKF,805.1
load_disturbance_fixed_nominal_observer,8,1065,10.649999618530273,auxiliary_LSTM,1960.4
load_disturbance_fixed_nominal_observer,8,1066,10.65999984741211,EKF,707.2
load_disturbance_fixed_nominal_observer,8,1066,10.65999984741211,auxiliary_LSTM,1144.0
load_disturbance_fixed_nominal_observer,8,1067,10.670000076293945,EKF,725.0
load_disturbance_fixed_nominal_observer,8,1067,10.670000076293945,auxiliary_LSTM,1535.7
load_disturbance_fixed_nominal_observer,8,1068,10.680000305175781,EKF,951.3
load_disturbance_fixed_nominal_observer,8,1068,10.680000305175781,auxiliary_LSTM,1007.6
load_disturbance_fixed_nominal_observer,8,1069,10.6899995803833,EKF,777.0
load_disturbance_fixed_nominal_observer,8,1069,10.6899995803833,auxiliary_LSTM,919.5
load_disturbance_fixed_nominal_observer,8,1070,10.699999809265137,EKF,872.1
load_disturbance_fixed_nominal_observer,8,1070,10.699999809265137,auxiliary_LSTM,960.0
load_disturbance_fixed_nominal_observer,8,1071,10.710000038146973,EKF,726.9
load_disturbance_fixed_nominal_observer,8,1071,10.710000038146973,auxiliary_LSTM,2014.5
load_disturbance_fixed_nominal_observer,8,1072,10.720000267028809,EKF,730.6
load_disturbance_fixed_nominal_observer,8,1072,10.720000267028809,auxiliary_LSTM,1298.2
load_disturbance_fixed_nominal_observer,8,1073,10.729999542236328,EKF,783.5
load_disturbance_fixed_nominal_observer,8,1073,10.729999542236328,auxiliary_LSTM,1431.2
load_disturbance_fixed_nominal_observer,8,1074,10.739999771118164,EKF,743.5
load_disturbance_fixed_nominal_observer,8,1074,10.739999771118164,auxiliary_LSTM,968.7
load_disturbance_fixed_nominal_observer,8,1075,10.75,EKF,816.3
load_disturbance_fixed_nominal_observer,8,1075,10.75,auxiliary_LSTM,1693.9
load_disturbance_fixed_nominal_observer,8,1076,10.760000228881836,EKF,728.7
load_disturbance_fixed_nominal_observer,8,1076,10.760000228881836,auxiliary_LSTM,1192.4
load_disturbance_fixed_nominal_observer,8,1077,10.770000457763672,EKF,694.2
load_disturbance_fixed_nominal_observer,8,1077,10.770000457763672,auxiliary_LSTM,1108.6
load_disturbance_fixed_nominal_observer,8,1078,10.779999732971191,EKF,801.0
load_disturbance_fixed_nominal_observer,8,1078,10.779999732971191,auxiliary_LSTM,1522.6
load_disturbance_fixed_nominal_observer,8,1079,10.789999961853027,EKF,715.8
load_disturbance_fixed_nominal_observer,8,1079,10.789999961853027,auxiliary_LSTM,975.1
load_disturbance_fixed_nominal_observer,8,1080,10.800000190734863,EKF,838.5
load_disturbance_fixed_nominal_observer,8,1080,10.800000190734863,auxiliary_LSTM,902.1
load_disturbance_fixed_nominal_observer,8,1081,10.8100004196167,EKF,746.1
load_disturbance_fixed_nominal_observer,8,1081,10.8100004196167,auxiliary_LSTM,1010.8
load_disturbance_fixed_nominal_observer,8,1082,10.819999694824219,EKF,733.3
load_disturbance_fixed_nominal_observer,8,1082,10.819999694824219,auxiliary_LSTM,892.3
load_disturbance_fixed_nominal_observer,8,1083,10.829999923706055,EKF,804.7
load_disturbance_fixed_nominal_observer,8,1083,10.829999923706055,auxiliary_LSTM,945.8
load_disturbance_fixed_nominal_observer,8,1084,10.84000015258789,EKF,776.3
load_disturbance_fixed_nominal_observer,8,1084,10.84000015258789,auxiliary_LSTM,1011.9
load_disturbance_fixed_nominal_observer,8,1085,10.850000381469727,EKF,785.7
load_disturbance_fixed_nominal_observer,8,1085,10.850000381469727,auxiliary_LSTM,1002.6
load_disturbance_fixed_nominal_observer,8,1086,10.859999656677246,EKF,896.5
load_disturbance_fixed_nominal_observer,8,1086,10.859999656677246,auxiliary_LSTM,997.9
load_disturbance_fixed_nominal_observer,8,1087,10.869999885559082,EKF,925.1
load_disturbance_fixed_nominal_observer,8,1087,10.869999885559082,auxiliary_LSTM,968.7
load_disturbance_fixed_nominal_observer,8,1088,10.880000114440918,EKF,955.1
load_disturbance_fixed_nominal_observer,8,1088,10.880000114440918,auxiliary_LSTM,972.5
load_disturbance_fixed_nominal_observer,8,1089,10.890000343322754,EKF,905.8
load_disturbance_fixed_nominal_observer,8,1089,10.890000343322754,auxiliary_LSTM,947.8
load_disturbance_fixed_nominal_observer,8,1090,10.899999618530273,EKF,890.2
load_disturbance_fixed_nominal_observer,8,1090,10.899999618530273,auxiliary_LSTM,985.0
load_disturbance_fixed_nominal_observer,8,1091,10.90999984741211,EKF,799.6
load_disturbance_fixed_nominal_observer,8,1091,10.90999984741211,auxiliary_LSTM,1011.9
load_disturbance_fixed_nominal_observer,8,1092,10.920000076293945,EKF,859.1
load_disturbance_fixed_nominal_observer,8,1092,10.920000076293945,auxiliary_LSTM,1233.1
load_disturbance_fixed_nominal_observer,8,1093,10.930000305175781,EKF,807.9
load_disturbance_fixed_nominal_observer,8,1093,10.930000305175781,auxiliary_LSTM,923.5
load_disturbance_fixed_nominal_observer,8,1094,10.9399995803833,EKF,739.7
load_disturbance_fixed_nominal_observer,8,1094,10.9399995803833,auxiliary_LSTM,2497.5
load_disturbance_fixed_nominal_observer,8,1095,10.949999809265137,EKF,836.0
load_disturbance_fixed_nominal_observer,8,1095,10.949999809265137,auxiliary_LSTM,1148.5
load_disturbance_fixed_nominal_observer,8,1096,10.960000038146973,EKF,716.8
load_disturbance_fixed_nominal_observer,8,1096,10.960000038146973,auxiliary_LSTM,1032.9
load_disturbance_fixed_nominal_observer,8,1097,10.970000267028809,EKF,708.9
load_disturbance_fixed_nominal_observer,8,1097,10.970000267028809,auxiliary_LSTM,1443.5
load_disturbance_fixed_nominal_observer,8,1098,10.979999542236328,EKF,804.0
load_disturbance_fixed_nominal_observer,8,1098,10.979999542236328,auxiliary_LSTM,979.0
load_disturbance_fixed_nominal_observer,8,1099,10.989999771118164,EKF,751.5
load_disturbance_fixed_nominal_observer,8,1099,10.989999771118164,auxiliary_LSTM,958.7
load_disturbance_fixed_nominal_observer,8,1100,11.0,EKF,803.4
load_disturbance_fixed_nominal_observer,8,1100,11.0,auxiliary_LSTM,925.7
load_disturbance_fixed_nominal_observer,8,1101,11.010000228881836,EKF,743.2
load_disturbance_fixed_nominal_observer,8,1101,11.010000228881836,auxiliary_LSTM,925.9
load_disturbance_fixed_nominal_observer,8,1102,11.020000457763672,EKF,1033.9
load_disturbance_fixed_nominal_observer,8,1102,11.020000457763672,auxiliary_LSTM,869.2
load_disturbance_fixed_nominal_observer,8,1103,11.029999732971191,EKF,814.5
load_disturbance_fixed_nominal_observer,8,1103,11.029999732971191,auxiliary_LSTM,923.5
load_disturbance_fixed_nominal_observer,8,1104,11.039999961853027,EKF,792.9
load_disturbance_fixed_nominal_observer,8,1104,11.039999961853027,auxiliary_LSTM,1011.9
load_disturbance_fixed_nominal_observer,8,1105,11.050000190734863,EKF,767.0
load_disturbance_fixed_nominal_observer,8,1105,11.050000190734863,auxiliary_LSTM,927.5
load_disturbance_fixed_nominal_observer,8,1106,11.0600004196167,EKF,756.0
load_disturbance_fixed_nominal_observer,8,1106,11.0600004196167,auxiliary_LSTM,896.3
load_disturbance_fixed_nominal_observer,8,1107,11.069999694824219,EKF,768.6
load_disturbance_fixed_nominal_observer,8,1107,11.069999694824219,auxiliary_LSTM,834.5
load_disturbance_fixed_nominal_observer,8,1108,11.079999923706055,EKF,736.7
load_disturbance_fixed_nominal_observer,8,1108,11.079999923706055,auxiliary_LSTM,854.4
load_disturbance_fixed_nominal_observer,8,1109,11.09000015258789,EKF,774.5
load_disturbance_fixed_nominal_observer,8,1109,11.09000015258789,auxiliary_LSTM,868.2
load_disturbance_fixed_nominal_observer,8,1110,11.100000381469727,EKF,766.4
load_disturbance_fixed_nominal_observer,8,1110,11.100000381469727,auxiliary_LSTM,985.0
load_disturbance_fixed_nominal_observer,8,1111,11.109999656677246,EKF,732.0
